TitleName	TitleId	SpeicalGraphic	FaceId	AuraSkill	AuraSkillLevel	ExtSkill1	ExtSkillLevel1	ExtSkill2	ExtSkillLevel2	ExtSkill3	ExtSkillLevel3	ExtSkill4	ExtSkillLevel4	ExtSkill5	ExtSkillLevel5	Memo	Color
§éi Rång Trung-ViÖt lÇn thø 4	392	0	0	0	0	1450	6	0	0	0	0	0	0	0	0	µÚËÄ½ìÖĞÔ½ÓÑÒêÈü	
Qu¸ khø vµ hiÖn t¹i	393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ĞÂ·ş³ÆºÅ	
Shushan kiÕm sÜ	394	0	0	0	0	1450	3	0	0	0	0	0	0	0	0	³É¶¼¼ûÃæ»á	
Che giÊu mÆt	395	0	0	0	0	1450	4	0	0	0	0	0	0	0	0	³É¶¼¼ûÃæ»á	
s¾p tíi	396	0	0	0	0	1455	6	0	0	0	0	0	0	0	0	Ê®Äê»î¶¯	
Ng­êi ®Çu tiªn cÊp 200 trong khu vùc thu phİ	397	197	0	0	0	1554	10	0	0	0	0	0	0	0	0	ÊÕ·ÑÇøµÚÒ»¸ö200¼¶½±Àø	
hoµn toµn giµu cã	398	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ô½ÄÏ°æÕ¼Î»	
Ph¸ vì qu©n ®éi	399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ô½ÄÏ°æÕ¼Î»	
Ng« Qu	400	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ô½ÄÏ°æÕ¼Î»	
con sãi tham lam	401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ô½ÄÏ°æÕ¼Î»	
thanh kiÕm ¸nh s¸ng thanh kiÕm bãng tèi	402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ĞÂ·ş³ÆºÅ	
BËc thÇy cña hæ vµ sãi	403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	°ï»á»îÔ¾¶ÈÂú1000³ÆºÅ	
t¾m m¸u	404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ÑªÔ¡	
ngµy chiÕn ®Êu	405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Õ½Ìì	
Cµng Hång	406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	²Ôºè	
Sãi Hµo	407	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ÀÇê»	
Mega M¹nh	408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Õ×ÃÍ	
BËc thÇy b¨ng ®¶ng ®Çu tiªn	409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	µÚËÄ½ì¸ßÊÖÈ¥ÄÄ	
Nhµ v« ®Şch gi¸o ph¸i Qunar Master thø b¶y	410	0	0	0	0	1450	5	0	0	0	0	0	0	0	0	µÚÎå½ì¸ßÊÖÈ¥ÄÄ	
¸ qu©n cña tr­êng Master Qunar lÇn thø 7	411	0	0	0	0	1450	5	0	0	0	0	0	0	0	0	µÚÎå½ì¸ßÊÖÈ¥ÄÄ	
Bèn trËn chung kÕt tr­êng Qunar Master thø b¶y	412	0	0	0	0	1450	5	0	0	0	0	0	0	0	0	µÚÎå½ì¸ßÊÖÈ¥ÄÄ	
TrËn chung kÕt tr­êng Qunar Master thø b¶y	413	0	0	0	0	1450	5	0	0	0	0	0	0	0	0	µÚÎå½ì¸ßÊÖÈ¥ÄÄ	
chã sãi	414	0	0	0	0	0	0	0	0	0	0	0	0	0	0	Ô½ÄÏ°æÕ¼Î»	
Bµi ca bé ®éi	415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ÑªÕ½²ÔÀÇËÎ	
Ng­êi lİnh qu©n ®éi vµng	416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ÑªÕ½²ÔÀÇ½ğ	
Ngän löa chiÕn tranh	417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ĞÂ·ş³ÆºÅ	
KiÕm kh¸ch T­¬ng S¬n	418	0	0	0	0	1450	3	0	0	0	0	0	0	0	0	2015¸ßÊÖÈ¥ÄÄ¶ùÏßÏÂ	
chñ th¸p ®Èy	419	0	0	0	0	1450	10	0	0	0	0	0	0	0	0	Ó¢ĞÛËşÖÜÅÅÃûÇ°10	
Tr­ëng gi¸o ph¸i Master Qunar	420	0	0	0	0	1450	6	0	0	0	0	0	0	0	0	¸ßÊÖÈ¥ÄÄÌôÕ½Èü	
rång bay trªn trêi	421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ĞÂ·ş³ÆºÅ	
Khang Long hèi hËn	422	231	0	0	0	0	0	0	0	0	0	0	0	0	0	ĞÂ·şÏŞÁ¿	
kh«ng ph¶i lo l¾ng	423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ĞÂ·ş³ÆºÅ	
nh­ thÓ mét ®êi xa c¸ch	424	0	0	0	0	1277	1	0	0	0	0	0	0	0	0	ÊÕ·Ñ»Ø¹é»î¶¯	
deja vu	425	0	0	0	0	1277	2	0	0	0	0	0	0	0	0	ÊÕ·Ñ»Ø¹é»î¶¯	
sum häp	426	0	0	0	0	1277	3	0	0	0	0	0	0	0	0	ÊÕ·Ñ»Ø¹é»î¶¯	
trë l¹i	427	0	0	0	0	1277	4	0	0	0	0	0	0	0	0	ÊÕ·Ñ»Ø¹é»î¶¯	
sù trë l¹i	428	0	0	0	0	1277	5	1009	1	0	0	0	0	0	0	ÊÕ·Ñ»Ø¹é»î¶¯	
kiÕm sÜ trë l¹i	429	0	0	0	0	1277	6	1009	1	0	0	0	0	0	0	ÊÕ·Ñ»Ø¹é»î¶¯	
ThiÕu L©m ph¸i tùa ®Ò 1	430	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
ThiÕu L©m ph¸i tùa 2	431	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
ThiÕu L©m ph¸i tùa 3	432	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tªn m«n ph¸i Thiªn V­¬ng 1	433	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Thiªn V­¬ng 2	434	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Thiªn V­¬ng 3	435	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
§­êng ph¸i Tiªu ®Ò 1	436	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
§­êng ph¸i Tiªu ®Ò 2	437	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
§­êng M«n PhÇn 3	438	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Ngò ®éc ph¸i 1	439	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Ngò ®éc ph¸i 2	440	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Ngò ®éc ph¸i 3	441	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu ph¸i Nga Mi 1	442	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Nga Mi ph¸i 2	443	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu ph¸i Nga Mi 3	444	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò gi¸o ph¸i Cuiyan 1	445	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò gi¸o ph¸i Cuiyan 2	446	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò ph¸i Cuiyan 3	447	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò gi¸o ph¸i ¨n mµy 1	448	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tªn m«n ph¸i ¨n mµy 2	449	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tªn m«n ph¸i ¨n mµy 3	450	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò m«n ph¸i Tennin 1	451	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò m«n ph¸i tennin 2	452	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò m«n ph¸i tennin 3	453	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tªn m«n ph¸i Vâ §ang 1	454	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Vâ §ang ph¸i tùa 2	455	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Vâ §ang ph¸i tùa 3	456	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò gi¸o ph¸i C«n L«n 1	457	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
C«n L«n ph¸i tiªu ®Ò 2	458	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
C«n L«n ph¸i tiªu ®Ò 3	459	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
non nít	460	0	0	0	0	1455	5	0	0	0	0	0	0	0	0	Ê®Äê»î¶¯	
Nh÷ng anh hïng huyÒn tho¹i cña s«ng hå	461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	¾­µä°æ·â²â³ÆºÅ	
Ng­êi lín tuæi	462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	¾­µä°æ·â²â³ÆºÅ	
trë l¹i	463	0	0	0	0	0	0	0	0	0	0	0	0	0	0	¾­µä°æ·â²â³ÆºÅ	
sù xuÊt hiÖn trë l¹i cæ ®iÓn	464	0	0	0	0	0	0	0	0	0	0	0	0	0	0	¾­µä°æ³å¼¶ÈüµÚ1Ãû	
ng­êi ®¸nh xe ngùa	465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	¾­µä°æ³å¼¶ÈüµÚ2-3Ãû	
tµi xÕ tr¨m dÆm	466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	¾­µä°æ³å¼¶ÈüµÚ4-10Ãû	
Quen ®­êng	467	0	0	0	0	0	0	0	0	0	0	0	0	0	0	¾­µä°æ³å¼¶ÈüµÚ11-50Ãû	
ThiÕu L©m ph¸i tùa 4	468	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
ThiÕu L©m ph¸i tùa 5	469	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
ThiÕu L©m ph¸i danh hiÖu 6	470	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
ThiÕu L©m ph¸i tùa 7	471	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò m«n ph¸i ThiÕu L©m 8	472	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
ThiÕu L©m ph¸i danh hiÖu 9	473	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
ThiÕu L©m ph¸i ®Ò 10	474	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Thiªn V­¬ng 4	475	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Thiªn V­¬ng 5	476	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Thiªn V­¬ng 6	477	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Thiªn V­¬ng 7	478	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Thiªn V­¬ng 8	479	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Thiªn V­¬ng 9	480	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Thiªn V­¬ng 10	481	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
§­êng ph¸i Tiªu ®Ò 4	482	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
§­êng ph¸i Tiªu ®Ò 5	483	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
§­êng ph¸i Tiªu ®Ò 6	484	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
§­êng m«n ®Ò 7	485	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
§­êng m«n ®Ò 8	486	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
§­êng m«n ®Ò 9	487	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
§­êng m«n ®Ò 10	488	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh Bé Ngò §éc Häc 4	489	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Ngò ®éc ph¸i 5	490	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Ngò ®éc ph¸i 6	491	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Ngò ®éc ph¸i 7	492	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Ngò ®éc ph¸i 8	493	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Ngò ®éc ph¸i 9	494	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Ngò ®éc ph¸i 10	495	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Nga Mi ph¸i 4	496	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Nga Mi ph¸i 5	497	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Nga Mi ph¸i 6	498	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Nga Mi ph¸i 7	499	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Nga Mi ph¸i 8	500	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Nga Mi ph¸i 9	501	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu Nga Mi ph¸i 10	502	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò ph¸i Cuiyan 4	503	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò gi¸o ph¸i Cuiyan 5	504	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò ph¸i Cuiyan 6	505	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò ph¸i Cuiyan 7	506	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò ph¸i Cuiyan 8	507	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò ph¸i Cuiyan 9	508	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu gi¸o ph¸i Cuiyan 10	509	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tªn m«n ph¸i ¨n mµy 4	510	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tªn m«n ph¸i ¨n mµy 5	511	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tªn m«n ph¸i ¨n mµy 6	512	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tªn m«n ph¸i ¨n mµy 7	513	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tªn m«n ph¸i ¨n mµy 8	514	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tªn m«n ph¸i ¨n mµy 9	515	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tªn m«n ph¸i ¨n mµy 10	516	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò m«n ph¸i tennin 4	517	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò m«n ph¸i tennin 5	518	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò m«n ph¸i tennin 6	519	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò m«n ph¸i tennin 7	520	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò m«n ph¸i tennin 8	521	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò m«n ph¸i tennin 9	522	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò m«n ph¸i Tennin 10	523	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Vâ §ang 4	524	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Vâ §ang 5	525	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Vâ §ang 6	526	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Vâ §ang 7	527	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Vâ §ang 8	528	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Vâ §ang 9	529	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Danh hiÖu m«n ph¸i Vâ §ang 10	530	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò ph¸i C«n L«n 4	531	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò ph¸i C«n L«n 5	532	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò ph¸i C«n L«n 6	533	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò ph¸i C«n L«n 7	534	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Tiªu ®Ò ph¸i C«n L«n 8	535	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
C«n L«n ph¸i danh hiÖu 9	536	162	0	0	0	976	10	977	20	990	10	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
C«n L«n ph¸i tùa ®Ò 10	537	162	0	0	0	976	6	977	20	990	6	0	0	0	0	ÃÅÅÉÈÕ³£ÈÎÎñ	
Khang Long hèi hËn	538	231	0	0	0	1450	5	0	0	0	0	0	0	0	0	YY¼Î±ö³ÆºÅ	
thanh kiÕm tói mËt tr¸i tim	539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ĞÂ·ş³ÆºÅ	
KiÕm Hó Giã Mé	540	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ĞÂ·ş³ÆºÅ	
ChiÕn th¾ng trong trËn chiÕn ®Çu tiªn	541	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ĞÂ·şÆß³Ç	
HiÖp sÜ cña b¶y thµnh phè	542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	ĞÂ·şÆß³Ç	
sù hoµn h¶o	543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	³É¾Í	
thÕ giíi giµu cã	544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	³É¾Í	
Ngò Hµnh V« Th­îng	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	³É¾Í	
Lêi høa	546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	³É¾Í	
niÕt bµn	547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	³É¾Í	
nói vµ s«ng	548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	³É¾Í	
m­¬ng	549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	³É¾Í	
BËc thÇy cña c¸c triÒu ®¹i Tèng vµ TÊn	550	0	0	0	0	0	0	0	0	0	0	0	0	0	0	³É¾Í	
Th¹c sÜ Fuli	551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	³É¾Í	
bËc thÇy gi¶i ®Êu	552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	³É¾Í	
s­ phô Yandi	553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	³É¾Í	
BËc thÇy chiÕn tranh thµnh phè	554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	³É¾Í	
TruyÒn thuyÕt s«ng hå	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20ÖÜÄê¼Î±öÀñ°ü	16762880
yªu s«ng hå	556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	¾­µä°æ1ÖÜÄê	16762880
KiÕm sÜ vÜ ®¹i	557	117	0	0	0	0	0	0	0	0	0	0	0	0	0	2018Äê8ÔÂĞÂ·ş»î¶¯	
Huy ch­¬ng vµng gi¶i nhÊt ®ång ®éi	558	0	0	0	0	1450	3	0	0	0	0	0	0	0	0	2018Äê9ÔÂĞÂ·ş»î¶¯	
Huy ch­¬ng vµng Gi¶i nhÊt ®ång ®éi	559	0	0	0	0	1450	2	0	0	0	0	0	0	0	0	2018Äê10ÔÂĞÂ·ş»î¶¯	
Huy ch­¬ng vµng §ång ®éi h¹ng nhÊt Tø kÕt	560	0	0	0	0	1450	1	0	0	0	0	0	0	0	0	2018Äê11ÔÂĞÂ·ş»î¶¯	
Huy ch­¬ng Vµng §ång ®éi NhÊt tø kÕt	561	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2018Äê12ÔÂĞÂ·ş»î¶¯	
Khang Long hèi hËn	562	231	0	0	0	0	0	0	0	0	0	0	0	0	0	¾­µä°æ³å¼¶³ÆºÅ	
chóc mõng n¨m míi	563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	¾­µä°æ´º½Ú	16762880
¸p ®¶o ®¸m ®«ng	564	232	0	0	0	1824	10	0	0	0	0	0	0	0	0	ÊÀ½çµÈ¼¶µÚÒ»Ãû×¨Êô³ÆºÅ	16762880
®i tay trong tay	565	233	0	0	0	1828	1	0	0	0	0	0	0	0	0	Õ½ÓÑÕĞÄ¼-°×É«	14540253
®i tay trong tay	566	233	0	0	0	1828	2	0	0	0	0	0	0	0	0	Õ½ÓÑÕĞÄ¼-ÂÌÉ«	52224
®i tay trong tay	567	233	0	0	0	1828	3	0	0	0	0	0	0	0	0	Õ½ÓÑÕĞÄ¼-À¶É«	255
®i tay trong tay	568	233	0	0	0	1828	4	0	0	0	0	0	0	0	0	Õ½ÓÑÕĞÄ¼-×ÏÉ«	
®i tay trong tay	569	233	0	0	0	1828	5	0	0	0	0	0	0	0	0	Õ½ÓÑÕĞÄ¼-ºìÉ«	13382400
®i tay trong tay	570	233	0	0	0	1828	6	0	0	0	0	0	0	0	0	Õ½ÓÑÕĞÄ¼-½ğÉ«	16762880
Ba ng­êi b¹n vµ bèn ng­êi b¹n	571	234	0	0	0	1828	7	0	0	0	0	0	0	0	0	Õ½ÓÑÕĞÄ¼-°×É«	14540253
Ba ng­êi b¹n vµ bèn ng­êi b¹n	572	234	0	0	0	1828	8	0	0	0	0	0	0	0	0	Õ½ÓÑÕĞÄ¼-ÂÌÉ«	52224
Ba ng­êi b¹n vµ bèn ng­êi b¹n	573	234	0	0	0	1828	9	0	0	0	0	0	0	0	0	Õ½ÓÑÕĞÄ¼-À¶É«	255
Ba ng­êi b¹n vµ bèn ng­êi b¹n	574	234	0	0	0	1828	10	0	0	0	0	0	0	0	0	Õ½ÓÑÕĞÄ¼-×ÏÉ«	
